id,name,type,question,ocena,answers/0,answers/1,answers/2,answers/3,correct_answer_index,answers/4
319,Fizyka,Egzaminy Maturalne,"Gdy osoba stale nosząca okulary je zdejmuje, często mruży oczy. Może to być skuteczną metodą poprawienia ostrości widzenia, gdyż mrużenie oczu",3,"powoduje polaryzację światła, co poprawia ostrość widzenia.","powoduje dyfrakcję światła, co poprawia ostrość widzenia.","ogranicza obszar soczewki ocznej, przez który przechodzi światło, co zmniejsza rozmycie obrazu powstającego na siatkówce.","powoduje zwiększenie współczynnika załamania gałki ocznej, co zmniejsza rozmycie obrazu powstającego na siatkówce.",2,
320,Fizyka,Egzaminy Maturalne,Według modelu Bohra elektrony krążą wokół jądra pod wpływem sił,1,elektrycznych.,magnetycznych.,grawitacyjnych.,jądrowych.,0,
321,Fizyka,Egzaminy Maturalne,Deterministycznego (przyczynowego) opisu przyrody nie potwierdza,3,całkowite wewnętrzne odbicie światła.,rozpad α jąder atomowych.,ruch planet wokół Słońca.,topnienie lodu.,1,
322,Fizyka,Egzaminy Maturalne,Człowiek o masie 50 kg stojący na wadze łazienkowej naciska na nią siłą o wartości:,2,"50 N i siła ta jest przyłożona do wagi,","50 N i siła ta jest przyłożona do człowieka,","500 N i siła ta jest przyłożona do wagi,",500 N i siła ta jest przyłożona do człowieka.,2,
323,Fizyka,Egzaminy Maturalne,Tlen zamknięty w butli stalowej ma temperaturę 15 dwukrotnie należy go podgrzać do temperatury:,3,576 stopni C,303 stopni C,288 stopni C,30 stopni C,1,
324,Fizyka,Egzaminy Maturalne,Proton i elektron znajdują się w odległości r od siebie. Aby energia potencjalna oddziaływania tych cząstek wzrosła dwukrotnie należy je:,3,zbliżyć na odległość r/2,zbliżyć na odległość r/4,"oddalić na odległość 4r,",oddalić na odległość 2r.,3,
325,Fizyka,Egzaminy Maturalne,Pierwiastek promieniotwórczy uległ jednemu rozpadowi α i dwóm rozpadom β-. Jądro pierwiastka otrzymanego po tych rozpadach zawiera:,3,taką samą liczbę protonów jak jądro pierwiastka przed rozpadem,taką samą liczbę neutronów jak jądro pierwiastka przed rozpadem,taką samą liczbę nukleonów jak jądro pierwiastka przed rozpadem,o dwa neutrony mniej niż jądro pierwiastka przed rozpadem.,0,
326,Fizyka,Egzaminy Maturalne,"Foton o długości fali λ ma w próżni energię E. Energia innego fotonu o tej samej długości fali w środowisku o współczynniku załamania n będzie mieć wartość: ,",1,E/n,"E,","nE,",n^2 E.,0,
327,Fizyka,Egzaminy Maturalne,Dwa satelity krążą wokół Ziemi po orbitach kołowych. Masa drugiego satelity i promień jego orbity są dwukrotnie większe niż pierwszego satelity. Prędkości liniowe tych satelitów spełniają zależność:,2,v1 = v2/√2,"v1 = v2,","v1 = √2 v2,",v1 = 2v2.,2,
328,Fizyka,Egzaminy Maturalne,"Do dwóch filiżanek w kształcie walca nalano takie same ilości herbaty. Promienie podstawy tych filiżanek wynoszą odpowiednio r1 = r i r2 = 2r. Ciśnienia hydrostatyczne, które wywiera herbata na dna tych filiżanek spełniają zależność:",2,"p2 = 4p1,",p2 = 2p1,p2 = p1/2,p2 = p1/4,3,
329,Fizyka,Egzaminy Maturalne,"Przewodnik ma opór 16 Ω. Przewodnik o tej samej długości, zrobiony z tego samego materiału, ale o czterokrotnie większej masie będzie miał opór o wartości:",1,"1 Ω,","4 Ω,","64 Ω,",256 Ω.,1,
330,Fizyka,Egzaminy Maturalne,"Na powierzchnię dwóch ośrodków pada fala pod kątem α. W każdym ośrodku fala rozchodzi się z inną prędkością. Gdy kąt padania fali zwiększymy dwukrotnie, to kąt załamania:",2,"wzrośnie dwukrotnie,","zmaleje dwukrotnie,","wzrośnie lub zmaleje dwukrotnie w zależności od rodzaju ośrodków, w których fala biegnie,",żadna odpowiedź nie jest poprawna.,3,
331,Fizyka,Egzaminy Maturalne,Gwiazda o masie 3 · 10^30 kg wytwarza pole grawitacyjne. W pewnym punkcie tego pola na ciało o masie 3 kg działa siła o wartości 150 N. Natężenie pola grawitacyjnego wytworzonego przez gwiazdę ma w tym punkcie pola wartość:,1,"50 N/kg,","450 N/kg,","5 · 10^-29 N/kg,","4,5 · 10^32 N/kg.",0,
332,Matematyka,Egzaminy Maturalne,Liczba log9(27)+log9(3) jest równa,1qq,81,9,4,2,3,
333,Matematyka,Egzaminy Maturalne,Liczba √(3)(−27/16)⋅√(3)2 jest równa,1qq,(−3/2),3/2,2/3,(−2/3),0,
334,Matematyka,Egzaminy Maturalne,"Cenę aparatu fotograficznego obniżono o 15%, a następnie - o 20% w odniesieniu do ceny obowiązującej w danym momencie. Po tych dwóch obniżkach aparat kosztuje 340 zł. Przed obiema obniżkami cena tego aparatu była równa",1,500zł,425zł,400zł,375zł,0,
335,Matematyka,Egzaminy Maturalne,Dla każdej liczby rzeczywistej a wyrażenie (2a−3)^2−(2a+3)^2 jest równe,1qq,−24a,0,18,16a^2−24a,0,
336,Matematyka,Egzaminy Maturalne,Zbiorem wszystkich rozwiązań nierówności −2(x+3)≤(2−x)/3 jest przedział,1qq,"(−∞,−4⟩","(−∞,4⟩","⟨−4,∞)","⟨4,∞)",2,
337,Matematyka,Egzaminy Maturalne,Jednym z rozwiązań równania √3(x^2−2)(x+3)=0 jest liczba,1qq,3,2,√3,√2,3,
338,Matematyka,Egzaminy Maturalne,Równanie (x+1)(x−1)^2/(x−1)(x+1)^2=0 w zbiorze liczb rzeczywistych,1qq,nie ma rozwiązania.,ma dokładnie jedno rozwiązanie: −1.,ma dokładnie jedno rozwiązanie: 1.,ma dokładnie dwa rozwiązania: −1 oraz 1.,0,
339,Matematyka,Egzaminy Maturalne,Miejscem zerowym funkcji liniowej f(x)=(2p−1)x+p jest liczba (−4). Wtedy,1qq,p=4/9,p=4/7,p=−4,p=−4/7,1,
340,Matematyka,Egzaminy Maturalne,"Jednym z miejsc zerowych funkcji kwadratowej f jest liczba (−5). Pierwsza współrzędna wierzchołka paraboli, będącej wykresem funkcji f, jest równa 3. Drugim miejscem zerowym funkcji f jest liczba",1,11,1,-1,-13,0,
341,Matematyka,Egzaminy Maturalne,Ciąg (an) jest określony wzorem an=2n^⋅(n+1) dla każdej liczby naturalnej n≥1. Wyraz a4 jest równy,1qq,64,40,48,80,3,
342,Matematyka,Egzaminy Maturalne,"Trzywyrazowy ciąg (27,9,a−1) jest geometryczny. Liczba a jest równa",1qq,3,0,4,2,2,
343,Matematyka,Egzaminy Maturalne,Dla każdego kąta ostrego 𝛼 wyrażenie sin^4𝛼+sin^2𝛼 ⋅cos^2𝛼 jest równe,1,sin^2𝛼,sin^6𝛼⋅cos^2𝛼,sin^4𝛼+1,sin^2𝛼⋅(sin𝛼+cos𝛼)⋅(sin𝛼−cos𝛼),0,
344,Matematyka,Egzaminy Maturalne,W rombie o boku długości 6√2 kąt rozwarty ma miarę 150°. Iloczyn długości przekątnych tego rombu jest równy,1,24,72,36,36√2,1,
345,Matematyka,Egzaminy Maturalne,"Dana jest prosta k o równaniu y=−(1/3)x+2. Prosta o równaniu y=ax+b jest równoległa do prostej k i przechodzi przez punkt P=(3,5), gdy",1qq,a=3 i b=4.,a=−1/3 i b=4.,a=3 i b=−4.,a=−1/3 i b=6.,3,
346,Matematyka,Egzaminy Maturalne,"Dane są punkty K=(−3,−7) oraz S=(5,3). Punkt S jest środkiem odcinka KL. Wtedy punkt L ma współrzędne",1qq,"-13,1","-13,13","(1,−2)","(7,−1)",1,
347,Matematyka,Egzaminy Maturalne,Dana jest prosta o równaniu y=2x−3. Obrazem tej prostej w symetrii środkowej względem początku układu współrzędnych jest prosta o równaniu,1,y=2x+3,y=−2x−3,y=−2x+3,y=2x−3,0,
348,Matematyka,Egzaminy Maturalne,"Dany jest graniastosłup prawidłowy czworokątny, w którym krawędź podstawy ma długość 15. Przekątna graniastosłupa jest nachylona do płaszczyzny podstawy pod kątem 𝛼 takim, że cos𝛼=√2/3 . Długość przekątnej tego graniastosłupa jest równa",1,15√2,45,5√2,10,1,
349,Matematyka,Egzaminy Maturalne,"Średnia arytmetyczna liczb x, y, z jest równa 4. Średnia arytmetyczna czterech liczb: 1+x, 2+y, 3+z, 14, jest równa",1,6,9,8,13,2,
350,Matematyka,Egzaminy Maturalne,"Wszystkich liczb naturalnych pięciocyfrowych, w których zapisie dziesiętnym występują tylko cyfry 0, 5, 7 (np. 57 075, 55 555), jest",1,5^3,2⋅4^3,2⋅3^4,3^5,2,
351,Matematyka,Egzaminy Maturalne,W pewnym ostrosłupie prawidłowym stosunek liczby 𝑊 wszystkich wierzchołków do liczby K wszystkich krawędzi jest równy 𝑊/K=3/5. Podstawą tego ostrosłupa jest,1,kwadrat.,pięciokąt foremny.,sześciokąt foremny.,siedmiokąt foremny.,1,
352,Matematyka,Egzaminy Maturalne,Wartość wyrażenia x^2-6x+9 dla x=√3+3 jest równa,1,1,3,1+2√3,1-2√3,1,
353,Matematyka,Egzaminy Maturalne,Liczba (2^50 * 3^40)/36^10 jest równa,1qq,6^70,6^45,2^30*3^20,2^10*3^20,2,
354,Matematyka,Egzaminy Maturalne,Liczba log5(√125) jest równa,1qq,2/3,2,3,3/2,3,
355,Matematyka,Egzaminy Maturalne,"Cenę x pewnego towaru obniżono o 20% i otrzymano cenę y. Aby przywrócić cenę x, nową cenę y należy podnieść o",1,25%,20%,15%,12%,0,
356,Matematyka,Egzaminy Maturalne,Zbiorem wszystkich rozwiązań nierówności 3(1-x)>2(3x-1)-12x jest przedział,,"(-5/3,+∞)","(-∞,5/3)","(5/3,+∞)","(-∞, -5/3)",0,
357,Matematyka,Egzaminy Maturalne,Suma wszystkich rozwiązań równania x(x-3)(x+2)=0 jest równa,1qq,0,1,2,3,1,
358,Matematyka,Egzaminy Maturalne,Równanie x(x-2)=(x-2)^2 w zbiorze liczb rzeczywistych,1qq,nie ma rozwiązań.,ma dokładnie jedno rozwiązanie: x=2.,ma dokładnie jedno rozwiązanie: x=0.,ma dwa różne rozwiązania: x=1 i x=2.,1,
359,Matematyka,Egzaminy Maturalne,Funkcja f jest określona wzorem f(x)=4^-x + 1 dla każdej liczby rzeczywistej x. Liczba f(1/2) jest równa,1qq,1/2,3/2,3,17,1,
360,Matematyka,Egzaminy Maturalne,Proste o równaniach y=(m-2)x oraz y=3/4x + 7 są równoległe. Wtedy,1qq,m=−5/4,m=2/3,m=11/4,m=10/3,2,
361,Matematyka,Egzaminy Maturalne,Ciąg (an) jest określony wzorem an=2n^2 dla n≥1. Różnica a5-a4 jest równa,2qq,4,20,36,18,3,
362,Matematyka,Egzaminy Maturalne,"W ciągu arytmetycznym (an), określonym dla n≥1, czwarty wyraz jest równy 3, a różnica tego ciągu jest równa 5. Suma a1+a2+a3+a4 jest równa",1,-42,-36,-18,6,2,
363,Matematyka,Egzaminy Maturalne,"Punkt A=(1/3,-1) należy do wykresu funkcji liniowej f określonej wzorem f(x)=3x+b. Wynika stąd, że",1qq,b=2,b=1,b=−1,b=−2,3,
364,Matematyka,Egzaminy Maturalne,"Prosta przechodząca przez punkty A=(3,-2) i B=(-1,6) jest określona równaniem",1qq,y=-2x+4,y=-2x-8,y=2x+8,y=2x-4,0,
365,Matematyka,Egzaminy Maturalne,"Punkt B jest obrazem punktu A=(-3,5) w symetrii względem początku układu współrzędnych. Długość odcinka AB jest równa",1qq,2√34,8,√34,12,0,
366,Matematyka,Egzaminy Maturalne,"Ile jest wszystkich dwucyfrowych liczb naturalnych utworzonych z cyfr: 1, 3, 5, 7, 9, w których cyfry się nie powtarzają?",1,10,15,20,25,2,
367,Matematyka,Egzaminy Maturalne,"Cztery liczby: 2, 3, a, 8, tworzące zestaw danych, są uporządkowane rosnąco. Mediana tego zestawu czterech danych jest równa medianie zestawu pięciu danych: 5, 3, 6, 8, 2. Zatem",1,a=7,a=6,a=5,a=4,0,
368,Matematyka,Egzaminy Maturalne,Przekątna sześcianu ma długość 4√3. Pole powierzchni tego sześcianu jest równe,1,96,24√3,192,16√3,0,
369,Matematyka,Egzaminy Maturalne,"Liczba 100^5⋅(0,1)^-6 jest równa",1qq,10^13,10^16,10^-1,10^-30,1,
370,Matematyka,Egzaminy Maturalne,Liczba 78 stanowi 150% liczby c. Wtedy liczba c jest równa,1,60,52,48,39,1,
371,Matematyka,Egzaminy Maturalne,"Rozważamy przedziały liczbowe (−∞, 5) i ⟨−1, +∞) . Ile jest wszystkich liczb całkowitych, które należą jednocześnie do obu rozważanych przedziałów?",1qq,6,5,4,7,0,
372,Matematyka,Egzaminy Maturalne,Suma 2log√10+log10^3 jest równa,1,2,3,4,5,2,
373,Matematyka,Egzaminy Maturalne,"Różnica 0,(3)−23/33 jest równa",1qq,"−0,(39)",−39/100,"-0,36",−4/11,3,
374,Matematyka,Egzaminy Maturalne,Zbiorem wszystkich rozwiązań nierówności (2-x)/2 -2x≥1 jest przedział,1qq,"⟨0, +∞)","(−∞, 0 ⟩","(−∞, 5 ⟩","(−∞,1/3>",1,
375,Matematyka,Egzaminy Maturalne,"Proste o równaniach y=3x−5 oraz y=(m−3/2)x+9/2 są równoległe, gdy",2qq,m=1,m=3,m=6,m=9,3,
376,Matematyka,Egzaminy Maturalne,Funkcja f jest określona wzorem f(x)=x^2/2x−2 dla każdej liczby rzeczywistej x=/=1. Wtedy dla argumentu x= √3−1 wartość funkcji f jest równa,1qq,1/√3−1,-1,1,1/√3−2,1,
377,Matematyka,Egzaminy Maturalne,Do wykresu funkcji f określonej dla każdej liczby rzeczywistej x wzorem f(x)=3^x−2 należy punkt o współrzędnych,3qq,"(−1, −5)","(0, −2)","(0, −1)","(2, 4)",2,
378,Matematyka,Egzaminy Maturalne,Funkcja kwadratowa f określona wzorem f(x) = −2(x + 1)(x − 3) jest malejąca w przedziale,3qq,"⟨1, +∞)","(−∞, 1 ⟩","(−∞, −8 ⟩","⟨−8, +∞)",0,
379,Matematyka,Egzaminy Maturalne,"Trzywyrazowy ciąg (15, 3x,5/3) jest geometryczny i wszystkie jego wyrazy są dodatnie. Stąd wynika, że",2qq,x=3/5,x=4/5,x=1,x=5/3,3,
380,Matematyka,Egzaminy Maturalne,Ciąg (bn) jest określony wzorem bn=3n^2-25n dla każdej liczby naturalnej n≥1 . Liczba niedodatnich wyrazów ciągu (bn) jest równa,1,14,13,9,8,3,
381,Matematyka,Egzaminy Maturalne,Ciąg arytmetyczny (an) jest określony dla każdej liczby naturalnej n≥1 . Trzeci i piąty wyraz ciągu spełniają warunek a3+a5= 58. Wtedy czwarty wyraz tego ciągu jest równy,1,28,29,33,40,1,
382,Matematyka,Egzaminy Maturalne,Dla każdego kąta ostrego 𝛼 iloczyn cosα/1-sin^2α ⋅ 1-cos^2α/sinα jest równy,1,sin 𝛼,tg 𝛼,cos 𝛼,sin^2𝛼,1,
383,Matematyka,Egzaminy Maturalne,Pole pewnego trójkąta równobocznego jest równe 4√3/9. Obwód tego trójkąta jest równy,1,4,2,4/3,2/3,0,
384,Matematyka,Egzaminy Maturalne,"W każdym n-kącie wypukłym ( n≥3 ) liczba przekątnych jest równa n(n−3)/2 . Wielokątem wypukłym, w którym liczba przekątnych jest o 25 większa od liczby boków, jest",1qq,siedmiokąt.,dziesięciokąt.,dwunastokąt.,piętnastokąt.,1,
385,Matematyka,Egzaminy Maturalne,"Punkt A=( 3 , − 5 ) jest wierzchołkiem kwadratu ABCD , a punkt 𝑀 = (1, 3) jest punktem przecięcia się przekątnych tego kwadratu. Wynika stąd, że pole kwadratu ABCD jest równe",1qq,68,136,2√34,8√34,1,
386,Matematyka,Egzaminy Maturalne,"Z wierzchołków sześcianu ABCDEFGH losujemy jednocześnie dwa różne wierzchołki. Prawdopodobieństwo tego, że wierzchołki te będą końcami przekątnej sześcianu ABCDEFGH, jest równe",1,1/7,4/7,1/14,3/7,1,
387,Matematyka,Egzaminy Maturalne,"Wszystkich liczb naturalnych trzycyfrowych, większych od 700, w których każda cyfra należy do zbioru { 1 ,2 ,3 ,7 ,8 ,9 } i żadna cyfra się nie powtarza, jest",1,108,60,40,299,1,
388,Matematyka,Egzaminy Maturalne,"Sześciowyrazowy ciąg liczbowy ( 1, 2, 2x, x+2 , 5, 6) jest niemalejący. Mediana wyrazów tego ciągu jest równa 4. Wynika stąd, że",1,x=1,x=3/2,x=2,x=8/3,2,
389,Matematyka,Egzaminy Maturalne,"Dla każdej dodatniej liczby a iloraz a^-2,6/a^1,3 jest równy",1q,"a^−3,9",a^−2,"a^−1,3","a^1,3",0,
390,Matematyka,Egzaminy Maturalne,Liczba log√2(2√2) jest równa,1qq,3/2,2,5/2,3,3,
391,Matematyka,Egzaminy Maturalne,"Liczby a i c są dodatnie. Liczba b stanowi 48% liczby a oraz 32% liczby c. Wynika stąd, że",2,"c=1,5a","c=1,6a","c=0,8a","c=0,16a",0,
392,Matematyka,Egzaminy Maturalne,Równość (2√2-a)^2=17-12√2 jest prawdziwa dla,1qq,a=3,a=1,a=−2,a=−3,0,
393,Matematyka,Egzaminy Maturalne,"Jedną z liczb, które spełniają nierówność -x^5+x^3-x < -2, jest",3,1,-1,2,-2,2,
394,Matematyka,Egzaminy Maturalne,"Proste o równaniach 2x-3y=4 i 5x-6y=7 przecinają się w punkcie P. Stąd wynika, że",1,"P=(1,2)","P=(-1,2)","(P=(-1,-2)","P=(1,-2)",2,
395,Matematyka,Egzaminy Maturalne,Dana jest funkcja liniowa f(x)=3/4x+6 . Miejscem zerowym tej funkcji jest liczba,1,8,6,-6,-8,3,
396,Matematyka,Egzaminy Maturalne,Funkcja f określona jest wzorem f(x)=2x^3/x^6+1 dla każdej liczby rzeczywistej x. Wtedy f(-√(3)3) jest równa,1qq,-√(3)9/2,-3/5,3/5,√(3)3/2,1,
397,Matematyka,Egzaminy Maturalne,"Czternasty wyraz ciągu arytmetycznego jest równy 8, a różnica tego ciągu jest równa (-3/2). Siódmy wyraz tego ciągu jest równy",1,37/2,-37/2,-5/2,5/2,0,
398,Matematyka,Egzaminy Maturalne,"Ciąg (x,2x+3,4x+3) jest geometryczny. Pierwszy wyraz tego ciągu jest równy",1,-4,1,0,-1,3,
399,Matematyka,Egzaminy Maturalne,Kąt α jest ostry i tgα=2/3. Wtedy,2,sinα=3√13/26,sinα=√13/13,sinα=2√13/13,sinα=3√13/13,2,
400,Matematyka,Egzaminy Maturalne,"Z odcinków o długościach: 5, 2a+1, a−1 można zbudować trójkąt równoramienny. Wynika stąd, że",1,a=6,a=4,a=3,a=2,3,
401,Matematyka,Egzaminy Maturalne,"Proste opisane równaniami y=(2/m-1)x+m-2 oraz y=mx+(1/m+1) są prostopadłe, gdy",2qq,m=2,m=1/2,m=1/3,m=−2,2,
402,Matematyka,Egzaminy Maturalne,"W układzie współrzędnych dane są punkty A=(a,6) oraz B=(7,b). Środkiem odcinka AB jest punkt M=(3,4). Wynika stąd, że",2qq,a=5 i b=5,a=−1 i b=2,a=4 i b=10,a=−4 i b=−2,1,
403,Matematyka,Egzaminy Maturalne,Rzucamy trzy razy symetryczną monetą. Niech p oznacza prawdopodobieństwo otrzymania dokładnie dwóch orłów w tych trzech rzutach. Wtedy,3,"0≤p<0,2","0,2≤p≤0,35","0,35<p≤0,5","0,5<p≤1",2,
404,Matematyka,Egzaminy Maturalne,"Kąt rozwarcia stożka ma miarę 120°, a tworząca tego stożka ma długość 4. Objętość tego stożka jest równa",1,36π,18π,24π,8π,3,
405,Matematyka,Egzaminy Maturalne,"Średnia arytmetyczna sześciu liczb naturalnych: 31, 16, 25, 29, 27, x, jest równa x/2. Mediana tych liczb jest równa",1,26,27,28,29,2,
406,Matematyka,Egzaminy Maturalne,Liczba (2√8−3√2)^2 jest równa,1qq,2,1,26,14,0,
407,Matematyka,Egzaminy Maturalne,"Dodatnie liczby x i y spełniają warunek 2x=3y. Wynika stąd, że wartość wyrażenia x^2+y^2/x⋅y jest równa",1,2/3,13/6,6/13,3/2,1,
408,Matematyka,Egzaminy Maturalne,Liczba 4log4(2)+2log4(8) jest równa,1qq,6log4(10),16,5,6log4(16),2,
409,Matematyka,Egzaminy Maturalne,"Cena działki po kolejnych dwóch obniżkach, za każdym razem o 10% w odniesieniu do ceny obowiązującej w danym momencie , jest równa 78 732 zł. Cena tej działki przed obiema obniżkami była, w zaokrągleniu do 1 zł, równa",,98 732zł,97 200zł,95 266zł,94 478zł,1,
410,Matematyka,Egzaminy Maturalne,Liczba 3^(2+1/4) jest równa,2qq,3^2⋅√(3)4,√(4)3^3,3^2+√(4)3,3^2+√3^4,0,
411,Matematyka,Egzaminy Maturalne,"Rozwiązaniem układu równań {11x−11y=1 22x+22y=−1 jest para liczb : x=x0 , y=y0 . Wtedy",3,x0>0 i y0>0,x0>0 i y0<0,x0<0 i y0>0,x0<0 i y0<0,1,
412,Matematyka,Egzaminy Maturalne,Zbiorem wszystkich rozwiązań nierówności 2/5−x/3>x/5 jest przedział,3,"(−∞,0)","(0,+∞)","(−∞,3/4)","(3/4,+∞)",2,
413,Matematyka,Egzaminy Maturalne,Iloczyn wszystkich rozwiązań równania 2x(x^2−9)(x+1)=0 jest równy,1qq,-3,3,0,9,2,
414,Matematyka,Egzaminy Maturalne,Miejscem zerowym funkcji liniowej f określonej wzorem f(x)=−1/3(x+3)+5 jest liczba,1qq,-3,9/2,5,12,3,
415,Matematyka,Egzaminy Maturalne,"Wykresem funkcji kwadratowej f(x)=3x^2+bx+c jest parabola o wierzchołku w punkcie 𝑊=(−3,2). Wzór tej funkcji w postaci kanonicznej to",2,f(x)=3(x−3)^2+2,f(x)=3(x+3)^2+2,f(x)=(x−3)^2+2,f(x)=(x+3)^2+2,1,
416,Matematyka,Egzaminy Maturalne,Ciąg (an) jest określony wzorem an=2n^2−30n/n dla każdej liczby naturalnej n≥1. Wtedy a7 jest równy,3,-196,-32,-26,-16,3,
417,Matematyka,Egzaminy Maturalne,"W ciągu arytmetycznym (an), określonym dla każdej liczby naturalnej n≥1, a5=−31 oraz a10=−66. Różnica tego ciągu jest równa",1,-7,"-19,4",7,"19,4",0,
418,Matematyka,Egzaminy Maturalne,"Wszystkie wyrazy nieskończonego ciągu geometrycznego (an), określonego dla każdej liczby naturalnej n≥1, są dodatnie i 9a5=4a3. Wtedy iloraz tego ciągu jest równy",,2/3,3/2,2/9,9/2,0,
419,Matematyka,Egzaminy Maturalne,Liczba cos12°⋅sin78°+sin12°⋅cos78° jest równa,2,1/2,√2/2,√3/2,1,3,
420,Matematyka,Egzaminy Maturalne,Wysokość trójkąta równobocznego jest równa 6√3. Pole tego trójkąta jest równe,1,3√3,4√3,27√3,36√3,3,
421,Matematyka,Egzaminy Maturalne,"Boki równoległoboku mają długości 6 i 10, a kąt rozwarty między tymi bokami ma miarę 120°. Pole tego równoległoboku jest równe",1,30√3,30,60√3,60,0,
422,Matematyka,Egzaminy Maturalne,"Punkty A=(−2,6) oraz B=(3,b) leżą na prostej, która przechodzi przez początek układu współrzędnych. Wtedy b jest równe",1qq,9,-9,-4,4,1,
423,Matematyka,Egzaminy Maturalne,"Dane są cztery proste k, l, m, n o równaniach: k: y=−x+1 l: y=2/3x+1 m: y=−3/2x+4 n: y=−2/3x−1 Wśród tych prostych prostopadłe są",2,proste k oraz l.,proste k oraz n.,proste l oraz m.,proste m oraz n.,2,
424,Matematyka,Egzaminy Maturalne,"Punkty K=(4,−10) i L=(b,2) są końcami odcinka KL. Pierwsza współrzędna środka odcinka KL jest równa (−12). Wynika stąd, że",2qq,b=−28,b=−14,b=−24,b=−10,0,
425,Matematyka,Egzaminy Maturalne,"Punkty A=(−4,4) i B=(4,0) są sąsiednimi wierzchołkami kwadratu ABCD . Przekątna tego kwadratu ma długość",1qq,4√10,4√2,4√5,4√7,0,
426,Matematyka,Egzaminy Maturalne,Podstawą graniastosłupa prostego jest romb o przekątnych długości 7 cm i 10 cm. Wysokość tego graniastosłupa jest krótsza od dłuższej przekątnej rombu o 2 cm. Wtedy objętość graniastosłupa jest równa,1,560 cm3,280 cm3,280/3 cm3,560/3 cm3,1,
427,Matematyka,Egzaminy Maturalne,Wszystkich różnych liczb naturalnych czterocyfrowych nieparzystych podzielnych przez 5 jest,2,9⋅8⋅7⋅2,9⋅10⋅10⋅1,9⋅10⋅10⋅2,9⋅9⋅8⋅1,1,
428,Matematyka,Egzaminy Maturalne,"Średnia arytmetyczna zestawu sześciu liczb: 2x, 4, 6, 8, 11, 13, jest równa 5. Wynika stąd, że",1,x=−1,x=7,x=−6,x=6,2,
429,Matematyka,Egzaminy Maturalne,Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Liczba √(3)(−27/16)⋅√(3)2 jest równa,1qq,(−3/2),3/2,2/3,(−2/3),0,
430,Matematyka,Egzaminy Maturalne,Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Liczba log9(27)+log9(3) jest równa,1qq,81,9,4,2,3,
431,Matematyka,Egzaminy Maturalne,Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Dla każdej liczby rzeczywistej a wyrażenie (2a−3)^2−(2a+3)^2 jest równe,1qq,−24a,0,18,16a^2−24a,0,
432,Matematyka,Egzaminy Maturalne,Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Zbiorem wszystkich rozwiązań nierówności −2(x+3)≤(2−x)/3 jest przedział,3qq,"(−∞,−4]","(−∞,4]","[−4,∞)","[4,∞)",2,
433,Matematyka,Egzaminy Maturalne,Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Jednym z rozwiązań równania √3(x^2−2)(x+3)=0 jest liczba,1qq,3,2,√3,√2,3,
434,Matematyka,Egzaminy Maturalne,Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Równanie ((x+1)(x−1)^2)/((x−1)(x+1)^2)=0 w zbiorze liczb rzeczywistych,3qq,nie ma rozwiązania .,ma dokładnie jedno rozwiązanie : −1.,ma dokładnie jedno rozwiązanie : 1.,ma dokładnie dwa rozwiązania : −1 oraz 1.,0,
435,Matematyka,Egzaminy Maturalne,"Jednym z miejsc zerowych funkcji kwadratowej f jest liczba (−5). Pierwsza współrzędna wierzchołka paraboli, będącej wykresem funkcji f, jest równa 3. Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Drugim miejscem zerowym funkcji f jest liczba",1,11,1,-1,-13,0,
436,Matematyka,Egzaminy Maturalne,Ciąg (an) jest określony wzorem an=2^n⋅(n+1) dla każdej liczby naturalnej n≥1. Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Wyraz a4 jest równy,1qq,64,40,48,80,3,
437,Matematyka,Egzaminy Maturalne,"Trzywyrazowy ciąg (27,9,a−1) jest geometryczny. Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Liczba a jest równa",2qq,3,0,4,2,2,
438,Matematyka,Egzaminy Maturalne,Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Dla każdego kąta ostrego 𝛼 wyrażenie sin^4𝛼 +sin^2𝛼 ⋅cos^2𝛼 jest równe,2,sin^2𝛼,sin^6𝛼 ⋅cos^2𝛼,sin^4𝛼+1,sin^2𝛼⋅(sin𝛼+cos𝛼)⋅(sin𝛼−cos𝛼),0,
439,Matematyka,Egzaminy Maturalne,W rombie o boku długości 6√2 kąt rozwarty ma miarę 150°. Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Iloczyn długości przekątnych tego rombu jest równy,1,24,72,36,36√2,1,
440,Matematyka,Egzaminy Maturalne,"W kartezjańskim układzie współrzędnych (x,y) dana jest prosta k o równaniu y=−(1/3)x+2 Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Prosta o równaniu y=ax+b jest równoległa do prostej k i przechodzi przez punkt P=(3,5), gdy",2qq,a=3 i b=4.,a=−1/3 i b=4.,a=3 i b=−4.,a=−1/3 i b=6.,3,
